node,point_order,x,y
42,37,0.21200239747108374,0.6879174242419335
42,38,0.22034105215085142,0.6818654829980002
42,39,0.22846738419105203,0.6755479201865211
42,40,0.23624501550936097,0.6688329895840261
42,41,0.24356802929407706,0.6616171150618244
42,42,0.2502982699260398,0.6539169623337993
42,43,0.2563878588790174,0.6457890339328876
42,44,0.26191794426614967,0.6372918486874173
42,45,0.26701607690864676,0.6285387588582074
42,46,0.27190837027281933,0.6197022541450852
42,47,0.2768847144494328,0.6109896365845415
42,48,0.2819755512526245,0.6024103731062077
42,49,0.28671262534389647,0.5937471998088972
42,50,0.2905083872446702,0.5847504022312124
42,51,0.2931898279389474,0.5753041081167443
42,52,0.2950775068992958,0.5655427202184136
42,53,0.2966898387524552,0.5556474065611514
42,54,0.29834633899415486,0.5456605462975164
42,55,0.3000398282457214,0.5355508450424487
42,56,0.3016483670857596,0.5253097166450067
42,57,0.30312946797455204,0.5149992526338778
42,58,0.3044962426190068,0.5046780493980874
42,59,0.305737245199569,0.4943424936612133
42,60,0.3067929349685227,0.4839724399290233
42,61,0.30757960293806524,0.4735611343596914
42,62,0.30804225289281933,0.4631146390452783
42,63,0.3081812347272935,0.45206399873886527
42,64,0.3080343178452689,0.43983180475827144
42,65,0.3076427418122527,0.4269668440391655
42,66,0.30702059816389726,0.4140653852853453
42,67,0.30615264826901634,0.4012102529813778
42,68,0.3049889537292826,0.38842784841204037
42,69,0.30344232061054394,0.3757002673386741
42,70,0.30145668852470575,0.36302957995125806
42,71,0.29906019372593273,0.35042849676040766
42,72,0.29626735865080855,0.337901405276524
42,73,0.29300994471196656,0.32546658301944364
42,74,0.28924020920657245,0.31320902414236473
42,75,0.2849831609177756,0.3011772256197819
42,76,0.28030341435167877,0.28930516659088046
42,77,0.27529281785695625,0.2775462347568496
42,78,0.2700389152539096,0.2659100008177322
42,79,0.26458637980388905,0.25438611658162424
42,80,0.25893432307974235,0.2429371490993376
42,81,0.253057949797323,0.23158519872399874
42,82,0.24692804297166193,0.22040444002620274
42,83,0.24050749161629958,0.20941191363546063
42,84,0.23375493073187942,0.19860280643994133
42,85,0.22665079163329824,0.1880130629347615
42,86,0.21919281866171267,0.17766565218137653
42,87,0.21140302388308285,0.16757504448244376
42,88,0.20333271793213936,0.15779405512380995
42,89,0.19499844619035114,0.14834266948817887
42,90,0.1862956952921511,0.13912810055071978
42,91,0.17713493871896116,0.13008704729455978
42,92,0.1676087553155447,0.12127756716260607
42,93,0.1578733503901154,0.11268957895365406
42,94,0.14813510854536655,0.10411094227170425
42,95,0.13882285995290344,0.09511514351815031
42,96,0.13075244762688087,0.08516837003988087
42,97,0.12527145201787426,0.07479043515653772
42,98,0.12308931569319383,0.06513174873197713
42,99,0.12340908156682322,0.05601935999871133
42,100,0.1251976926895053,0.04699762012800024
42,101,0.1277528528421092,0.03807507829359369
42,102,0.1304399858464738,0.02904608930254804
42,103,0.13247653084299207,0.020547670588464073
42,104,0.13312529218017843,0.013556588372799161
42,105,0.13209857845954814,0.00795988198471842
42,106,0.12904597252293568,0.0038268274636620303
42,107,0.12392984685909765,0.0014573488716826954
42,108,0.11743918522840573,0.00039952494873662925
42,109,0.11023391365805203,8.222431510562789e-05
42,110,0.10280847702631493,3.828011719064772e-05
42,111,0.09549530736475442,1.1312134833074694e-05
42,112,0.08835188542886205,0.0
42,113,0.08130903222920353,2.6229727237980782e-06
42,114,0.07429768693662786,1.830646375289291e-05
42,115,0.06730140640330241,3.901260229544068e-05
42,116,0.06026981342425279,6.160023121737357e-05
42,117,0.05315161134319086,8.723164891100144e-05
42,118,0.045972361741965735,0.00011363732222136047
42,119,0.03875103821936377,0.00014057844911152806
42,120,0.03148900821428561,0.0001677532194837017
